id,title,content.descriptiveNonRepeating.record_link,content.descriptiveNonRepeating.title.content,content.descriptiveNonRepeating.data_source,content.indexedStructured.date,content.indexedStructured.object_type,content.indexedStructured.name,content.indexedStructured.topic,content.indexedStructured.language,content.indexedStructured.place,content.freetext.date,content.indexedStructured.culture,content.indexedStructured.online_media_rights,content.indexedStructured.online_media_type,content.freetext.culture,content.freetext.publisher
ld1-1643408198388-1643408229880-0,Melinis tenuissima Stapf,http://n2t.net/ark:/65665/3fd683e40-4d67-40c7-b219-7a1e5411ffb8,Melinis tenuissima Stapf,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Monocotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': 'May 1926'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Melinis tenuissima Stapf'}]"
ld1-1643408198388-1643408229880-1,Melinis tenuissima Stapf,http://n2t.net/ark:/65665/3f5d07a20-dd90-4834-bf13-97d932ddafd8,Melinis tenuissima Stapf,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Monocotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': 'May 1926'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Melinis tenuissima Stapf'}]"
ld1-1643408198388-1643408229881-1,Melinis tenuissima Stapf,http://n2t.net/ark:/65665/3f1c0656f-0c74-4279-ac50-c72018154faa,Melinis tenuissima Stapf,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Monocotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': '1923'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Melinis tenuissima Stapf'}]"
ld1-1643408198388-1643408227767-1,Oplismenus hirtellus (L.) P. Beauv.,http://n2t.net/ark:/65665/30cf680f3-0978-40b9-8c15-494e5fc23da4,Oplismenus hirtellus (L.) P. Beauv.,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Monocotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': '1923'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Oplismenus hirtellus (L.) P. Beauv.'}]"
ld1-1643408198388-1643408229670-1,Melinis minutiflora P. Beauv.,http://n2t.net/ark:/65665/329c6349c-3c12-41e8-8fda-8e90ccd5a759,Melinis minutiflora P. Beauv.,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Monocotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': '1923'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Melinis minutiflora P. Beauv.'}]"
ld1-1643408198388-1643408237621-2,Panicum trichoides Sw.,http://n2t.net/ark:/65665/350cb251a-ffcc-44b0-8054-2df12e38b2a7,Panicum trichoides Sw.,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Monocotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': 'Jan 1928'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Panicum trichoides Sw.'}]"
ld1-1643408198388-1643408240664-1,Cenchrus polystachios (L.) Morrone,http://n2t.net/ark:/65665/354420e1e-b256-4334-b533-5aa702e29d9b,Cenchrus polystachios (L.) Morrone,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Monocotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': '20 Mar 1922'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Cenchrus polystachios (L.) Morrone'}]"
ld1-1643409295870-1643409344192-1,Eragrostis sp.,http://n2t.net/ark:/65665/3c5b5afdb-474a-493c-871c-0798999f973d,Eragrostis sp.,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Monocotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': '28 May 1923'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Eragrostis sp.'}]"
ld1-1643408198388-1643408204224-0,Loudetia phragmitoides (Peter) C.E. Hubb.,http://n2t.net/ark:/65665/3c58fc970-6f60-402d-a5bc-c80e30987efe,Loudetia phragmitoides (Peter) C.E. Hubb.,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Monocotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': '1922'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Loudetia phragmitoides (Peter) C.E. Hubb.'}]"
ld1-1643408198388-1643408237305-0,Panicum brevifolium L.,http://n2t.net/ark:/65665/34aae950e-fd2c-4564-aa7b-2ec46a051de5,Panicum brevifolium L.,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Monocotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': '1925'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Panicum brevifolium L.'}]"
ld1-1643408198388-1643408237309-0,Panicum brevifolium L.,http://n2t.net/ark:/65665/3a5c94b2a-893e-48fd-9401-499163b74949,Panicum brevifolium L.,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Monocotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': 'Apr 1926'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Panicum brevifolium L.'}]"
ld1-1643408198388-1643408237655-0,Panicum pansum Rendle,http://n2t.net/ark:/65665/3ebe39e09-dca7-4b84-9461-e8760acb387f,Panicum pansum Rendle,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Monocotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': '20 Mar 1922'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Panicum pansum Rendle'}]"
ld1-1643408198388-1643408237655-1,Panicum pansum Rendle,http://n2t.net/ark:/65665/3dfee2b9e-1ce7-4965-9b35-ca8b9bc09334,Panicum pansum Rendle,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Monocotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': 'Jun 1926'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Panicum pansum Rendle'}]"
ld1-1643408198388-1643408238264-0,Echinochloa pyramidalis (Lam.) Hitchc. & Chase,http://n2t.net/ark:/65665/3b02baa7d-a1df-4cd5-a1ff-340a944cb9d5,Echinochloa pyramidalis (Lam.) Hitchc. & Chase,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Monocotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': '1922'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Echinochloa pyramidalis (Lam.) Hitchc. & Chase'}]"
ld1-1643408198388-1643408238643-2,Panicum fluviicola Steud.,http://n2t.net/ark:/65665/3f5dd4fd6-21b3-403f-93d3-d5ab1027481d,Panicum fluviicola Steud.,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Monocotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': '16 Nov 1921'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Panicum fluviicola Steud.'}]"
ld1-1643408198388-1643408246027-0,Setaria sphacelata (Schumach.) Stapf & Hubb. ex Moss,http://n2t.net/ark:/65665/334008742-57e2-4833-b248-7b0107a08b24,Setaria sphacelata (Schumach.) Stapf & Hubb. ex Moss,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Monocotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': '20 Mar 1922'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Setaria sphacelata (Schumach.) Stapf & Hubb. ex Moss'}]"
ld1-1643409378432-1643409387866-0,Elymandra gossweileri (Stapf) Clayton,http://n2t.net/ark:/65665/33136e717-1b59-482d-bc92-2a1615609f12,Elymandra gossweileri (Stapf) Clayton,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Monocotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': 'May 1925'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Elymandra gossweileri (Stapf) Clayton'}]"
ld1-1643409378432-1643409388804-0,Leptocarydion vulpiastrum (De Not.) Stapf,http://n2t.net/ark:/65665/33d161c74-6e5f-4e74-bf34-76c80ee3ab06,Leptocarydion vulpiastrum (De Not.) Stapf,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Monocotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': 'Apr 1922'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Leptocarydion vulpiastrum (De Not.) Stapf'}]"
ld1-1643408198388-1643408205176-0,Trichanthecium parvifolium (Lam.) Zuloaga & Morrone,http://n2t.net/ark:/65665/3d21caef3-be7b-476d-a303-80d0af17b938,Trichanthecium parvifolium (Lam.) Zuloaga & Morrone,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Monocotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': '2 Dec 1921'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Trichanthecium parvifolium (Lam.) Zuloaga & Morrone'}]"
ld1-1643408198388-1643408205176-1,Trichanthecium parvifolium (Lam.) Zuloaga & Morrone,http://n2t.net/ark:/65665/33c65daaf-58b6-4056-b4ef-a699a9ffd11e,Trichanthecium parvifolium (Lam.) Zuloaga & Morrone,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Monocotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': '2 Dec 1921'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Trichanthecium parvifolium (Lam.) Zuloaga & Morrone'}]"
ld1-1643409295870-1643409349718-0,Sporobolus micranthus Conrath & Hack.,http://n2t.net/ark:/65665/38d664479-7984-409e-9c54-a2bf15f06806,Sporobolus micranthus Conrath & Hack.,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Monocotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': '1925'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Sporobolus micranthus Conrath & Hack.'}]"
ld1-1643409295870-1643409313257-0,Sorghastrum bipennatum (Hack.) Pilg.,http://n2t.net/ark:/65665/3b465c9bf-6f73-4723-aaa9-ddf24171f04a,Sorghastrum bipennatum (Hack.) Pilg.,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Monocotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': '14 May 1924'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Sorghastrum bipennatum (Hack.) Pilg.'}]"
ld1-1643409295870-1643409318697-0,Andropogon gayanus Kunth,http://n2t.net/ark:/65665/3fc1e9a26-b043-48eb-87ef-a91471ba3deb,Andropogon gayanus Kunth,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Monocotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': '1923'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Andropogon gayanus Kunth'}]"
ld1-1643409295870-1643409318700-0,Andropogon gayanus Kunth,http://n2t.net/ark:/65665/34a3c8585-3ca9-4c03-a4e5-477d7f262a42,Andropogon gayanus Kunth,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Monocotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': '1923'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Andropogon gayanus Kunth'}]"
ld1-1643409295870-1643409322365-1,Heteropogon melanocarpus (Elliott) Benth.,http://n2t.net/ark:/65665/305a68679-63b5-4b18-b15b-78b8595d69f6,Heteropogon melanocarpus (Elliott) Benth.,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Monocotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': '1923'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Heteropogon melanocarpus (Elliott) Benth.'}]"
ld1-1643409295870-1643409322489-0,Heteropogon melanocarpus (Elliott) Benth.,http://n2t.net/ark:/65665/3e423e98a-7cec-4c6c-b40b-be3858f87e3b,Heteropogon melanocarpus (Elliott) Benth.,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Monocotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': '12 Jun 1924'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Heteropogon melanocarpus (Elliott) Benth.'}]"
ld1-1643409295870-1643409322489-1,Heteropogon melanocarpus (Elliott) Benth.,http://n2t.net/ark:/65665/3491b17dc-01f1-4541-95ce-18a607a5ff81,Heteropogon melanocarpus (Elliott) Benth.,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Monocotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': 'May 1925'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Heteropogon melanocarpus (Elliott) Benth.'}]"
ld1-1643409295870-1643409323057-2,Hyparrhenia filipendula (Hochr.) Stapf,http://n2t.net/ark:/65665/3d636e0ff-9e4c-4018-8350-a6e2aec6d095,Hyparrhenia filipendula (Hochr.) Stapf,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Monocotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': 'May 1926'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Hyparrhenia filipendula (Hochr.) Stapf'}]"
ld1-1643409295870-1643409326371-0,Hyparrhenia sp.,http://n2t.net/ark:/65665/3a463821f-cb5d-430d-8a00-735911ae266a,Hyparrhenia sp.,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Monocotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': '12 May 1923'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Hyparrhenia sp.'}]"
ld1-1643409295870-1643409326481-0,Hyperthelia dissoluta (Nees ex Steud.) Clayton,http://n2t.net/ark:/65665/379816fe3-b426-4dcb-9a05-2cc4d310cace,Hyperthelia dissoluta (Nees ex Steud.) Clayton,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Monocotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': '26 Mar 1922'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Hyperthelia dissoluta (Nees ex Steud.) Clayton'}]"
ld1-1643409295870-1643409326860-1,Schizachyrium thollonii (Franch.) Stapf,http://n2t.net/ark:/65665/3255e730f-1db0-4c33-874e-0cce14bd7360,Schizachyrium thollonii (Franch.) Stapf,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Monocotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': '11 May 1923'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Schizachyrium thollonii (Franch.) Stapf'}]"
ld1-1643409295870-1643409326861-0,Schizachyrium thollonii (Franch.) Stapf,http://n2t.net/ark:/65665/35572fd4f-10f4-4826-9d36-5460a235eea0,Schizachyrium thollonii (Franch.) Stapf,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Monocotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': '11 May 1923'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Schizachyrium thollonii (Franch.) Stapf'}]"
ld1-1643409295870-1643409329297-0,Isachne kiyalaensis Robyns,http://n2t.net/ark:/65665/33355ef75-3a9f-4781-a642-8efcf8ed1c60,Isachne kiyalaensis Robyns,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Monocotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': '10 May 1923'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Isachne kiyalaensis Robyns'}]"
ld1-1643408198388-1643408200924-1,Megastachya mucronata (Poir.) P. Beauv.,http://n2t.net/ark:/65665/3f36b590d-0a54-4a17-9616-591c75f623f3,Megastachya mucronata (Poir.) P. Beauv.,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Monocotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': '1923'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Megastachya mucronata (Poir.) P. Beauv.'}]"
ld1-1643408198388-1643408201588-0,Loudetiopsis ambiens (K. Schum.) Conert,http://n2t.net/ark:/65665/31db9f162-eeb8-484a-b1e8-55fb7f2f7822,Loudetiopsis ambiens (K. Schum.) Conert,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Monocotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': '1924'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Loudetiopsis ambiens (K. Schum.) Conert'}]"
ld1-1643408198388-1643408201588-1,Loudetiopsis ambiens (K. Schum.) Conert,http://n2t.net/ark:/65665/3734ab3f0-bda7-43f4-b623-a0cc5fcdeb83,Loudetiopsis ambiens (K. Schum.) Conert,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Monocotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': '2 Dec 1921'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Loudetiopsis ambiens (K. Schum.) Conert'}]"
ld1-1661851598641-1661851621061-0,Oryza longistaminata A. Chev. & Roehr.,http://n2t.net/ark:/65665/35b736dbe-7c86-48f7-8a0b-b6157df27bf8,Oryza longistaminata A. Chev. & Roehr.,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Monocotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': '1923'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Oryza longistaminata A. Chev. & Roehr.'}]"
ld1-1643409295870-1643409329277-0,Isachne sp.,http://n2t.net/ark:/65665/3c1479be6-1211-4969-b098-ac6457414cce,Isachne sp.,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Monocotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': '1924'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Isachne sp.'}]"
ld1-1643409295870-1643409329279-0,Isachne sp.,http://n2t.net/ark:/65665/33647bfe0-03f4-433a-b8ab-611fbc945d85,Isachne sp.,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Monocotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': '20 Mar 1922'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Isachne sp.'}]"
ld1-1643409295870-1643409329279-1,Isachne sp.,http://n2t.net/ark:/65665/3789cd776-dfb8-42c3-83a7-6fe0f143b56b,Isachne sp.,NMNH - Botany Dept.,['1920s'],,"['Gossweiler, -.']",['Monocotyledonae'],,"['Angola', 'Zaire', 'Africa']","[{'label': 'Collection Date', 'content': '20 Mar 1922'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Isachne sp.'}]"
ld1-1661851598641-1661851615027-0,Leersia hexandra Sw.,http://n2t.net/ark:/65665/34116d2b4-ac85-4b87-8bd5-3d125d7a7fee,Leersia hexandra Sw.,NMNH - Botany Dept.,['1940s'],,"['Hubbard, D.']",['Monocotyledonae'],,"['Niger', 'Africa', 'Nigeria']","[{'label': 'Collection Date', 'content': '20 Dec 1948'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Leersia hexandra Sw.'}]"
ld1-1643408198388-1643408212398-0,Digitaria gayana (Kunth) Stapf ex A. Chev.,http://n2t.net/ark:/65665/3c985925f-ed7a-423a-a0e9-e83d1e922739,Digitaria gayana (Kunth) Stapf ex A. Chev.,NMNH - Botany Dept.,,,"['Barter, -.']",['Monocotyledonae'],,"['Niger', 'Africa', 'Nigeria']",,,,['Images'],,"[{'label': 'Published Name', 'content': 'Digitaria gayana (Kunth) Stapf ex A. Chev.'}]"
ld1-1660037197170-1660037197607-1,Thelepogon elegans Roth,http://n2t.net/ark:/65665/3e2ec63c7-0696-4979-aabd-21626d5a8043,Thelepogon elegans Roth,NMNH - Botany Dept.,['1900s'],,"['Pappi, A.']",['Monocotyledonae'],,"['Eritrea', 'Africa']","[{'label': 'Collection Date', 'content': '15 Oct 1902'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Thelepogon elegans Roth'}]"
ld1-1660037197170-1660037203181-1,Thelepogon elegans Roth,http://n2t.net/ark:/65665/3042cdef8-a35c-4e62-aa68-e7e602e94375,Thelepogon elegans Roth,NMNH - Botany Dept.,['1920s'],,"['Hagerup, O.']",['Monocotyledonae'],,"['Niamey', 'Niger', 'Africa']","[{'label': 'Collection Date', 'content': '14 Oct 1927'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Thelepogon elegans Roth'}]"
ld1-1661851598641-1661851614611-0,Oryza sativa L.,http://n2t.net/ark:/65665/3b20987df-9f4a-4ec5-ad70-0a19ee107492,Oryza sativa L.,NMNH - Botany Dept.,['1920s'],,"['Hagerup, O.']",['Monocotyledonae'],,"['Africa', 'Nigeria']","[{'label': 'Collection Date', 'content': '12 Dec 1927'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Oryza sativa L.'}]"
ld1-1661851598641-1661851621934-0,Leersia hexandra Sw.,http://n2t.net/ark:/65665/3a3b2b295-dfee-4809-92ee-da43025ff570,Leersia hexandra Sw.,NMNH - Botany Dept.,[],,"['Burtt, B. D.']",['Monocotyledonae'],,"['Africa', 'Tanzania']","[{'label': 'Collection Date', 'content': 'Transcribed d/m/y: 18/4/29'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Leersia hexandra Sw.'}]"
ld1-1643408198388-1643408206827-1,Digitaria milanjiana (Rendle) Stapf,http://n2t.net/ark:/65665/3636075de-ae04-4528-a6fb-5ad7a8bf34eb,Digitaria milanjiana (Rendle) Stapf,NMNH - Botany Dept.,['1920s'],,"['Borle, J.']",['Monocotyledonae'],,"['Africa', 'Zimbabwe']","[{'label': 'Collection Date', 'content': '15 Jan 1921'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Digitaria milanjiana (Rendle) Stapf'}]"
ld1-1643409295870-1643409342918-0,Eragrostis ciliaris (L.) W.T. Aiton,http://n2t.net/ark:/65665/3139620ff-7d94-43f9-a0cc-397caccc28e1,Eragrostis ciliaris (L.) W.T. Aiton,NMNH - Botany Dept.,['1920s'],,"['Shantz, H. L.']",['Monocotyledonae'],,"['Mozambique', 'Africa']","[{'label': 'Collection Date', 'content': '21 Apr 1924'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Eragrostis ciliaris (L.) W.T. Aiton'}]"
ld1-1643409295870-1643409342994-1,Eragrostis ciliaris (L.) W.T. Aiton,http://n2t.net/ark:/65665/30a438642-c6c9-4584-a7b5-f21ab503dbc6,Eragrostis ciliaris (L.) W.T. Aiton,NMNH - Botany Dept.,['1920s'],,"['Shantz, H. L.']",['Monocotyledonae'],,"['Africa', 'Tanzania']","[{'label': 'Collection Date', 'content': '21 Apr 1924'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Eragrostis ciliaris (L.) W.T. Aiton'}]"
ld1-1643409295870-1643409343529-1,Eragrostis pilosa (L.) P. Beauv.,http://n2t.net/ark:/65665/30d7bb11c-2185-42c2-afe8-c90ee23b62d9,Eragrostis pilosa (L.) P. Beauv.,NMNH - Botany Dept.,['1920s'],,"['Shantz, H. L.']",['Monocotyledonae'],,"['Africa', 'Sudan']","[{'label': 'Collection Date', 'content': '25 Jul 1920'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Eragrostis pilosa (L.) P. Beauv.'}]"
ld1-1643409295870-1643409344134-1,Eragrostis unioloides (Retz.) Nees ex Steud.,http://n2t.net/ark:/65665/333bd1c7e-763f-4ba0-b578-1ae6d84da6f3,Eragrostis unioloides (Retz.) Nees ex Steud.,NMNH - Botany Dept.,['1900s'],,"['Pappi, A.']",['Monocotyledonae'],,"['Eritrea', 'Africa']","[{'label': 'Collection Date', 'content': '30 Jan 1902'}]",,,['Images'],,"[{'label': 'Published Name', 'content': 'Eragrostis unioloides (Retz.) Nees ex Steud.'}]"
